,from,to,method,action,result
0,X0,X12,GET,req,
1,X12,X19,GET,req,
2,X19,X4,GET,req,
3,X4,X14,GET,req,
4,X14,X25,GET,req,
5,X25,X18,GET,req,
6,X25,X18,GET,resp,2xx
7,X14,X25,GET,resp,2xx
