,from,to,method,action,result
0,X0,X18,GET,req,
1,X18,X3,GET,req,
2,X3,X4,GET,req,
3,X4,X25,GET,req,
4,X25,X20,GET,req,
5,X20,X8,GET,req,
6,X8,X21,GET,req,
7,X8,X21,GET,resp,2xx
8,X20,X8,GET,resp,2xx
9,X25,X20,GET,resp,2xx
10,X4,X25,GET,resp,2xx
