,from,to,method,action,result
0,X0,X1,GET,req,
1,X1,X18,GET,req,
2,X18,X21,GET,req,
3,X21,X15,GET,req,
4,X15,X14,GET,req,
5,X15,X14,GET,resp,2xx
6,X21,X15,GET,resp,2xx
7,X18,X21,GET,resp,2xx
8,X1,X18,GET,resp,2xx
9,X0,X1,GET,resp,2xx
10,X0,X1,GET,req,
11,X1,X18,GET,req,
12,X18,X21,GET,req,
13,X21,X5,GET,req,
14,X5,X13,GET,req,
15,X13,X23,GET,req,
16,X23,X10,GET,req,
17,X10,X16,GET,req,
