,from,to,method,action,result
0,X0,X22,GET,req,
1,X22,X18,GET,req,
2,X18,X9,GET,req,
3,X9,X19,GET,req,
4,X9,X19,GET,resp,5xx
5,X9,X19,GET,req,
6,X9,X19,GET,resp,2xx
