,from,to,method,action,result
0,X0,X23,GET,req,
1,X0,X23,GET,resp,2xx
2,X0,X24,GET,req,
3,X24,X9,GET,req,
4,X9,X14,GET,req,
5,X9,X14,GET,resp,2xx
6,X24,X9,GET,resp,2xx
7,X0,X24,GET,resp,2xx
8,X0,X24,GET,req,
9,X24,X9,GET,req,
10,X9,X14,GET,req,
11,X9,X14,GET,resp,2xx
