,from,to,method,action,result
0,X0,X8,GET,req,
1,X8,X9,GET,req,
2,X9,X4,GET,req,
3,X4,X14,GET,req,
4,X4,X14,GET,resp,5xx
5,X4,X14,GET,req,
6,X4,X14,GET,resp,2xx
