,from,to,method,action,result
0,X0,X22,GET,req,
1,X22,X2,GET,req,
2,X2,X15,GET,req,
3,X2,X15,GET,resp,2xx
4,X22,X2,GET,resp,2xx
5,X0,X22,GET,resp,2xx
6,X0,X22,GET,req,
7,X22,X18,GET,req,
8,X18,X9,GET,req,
9,X9,X19,GET,req,
10,X9,X19,GET,resp,2xx
