,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19,s_X20,s_X21,s_X22,s_X23,s_X24,s_X25
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X25_GET_req],2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,REST_X25,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,REST_X25,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5,[X25_X20_GET_req],5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
6,REST_X20,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10
7,REST_X20,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10
8,[X20_X17_GET_req],8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,10
9,REST_X17,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,10
10,REST_X17,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,10
11,[X20_X17_GET_resp_2xx],11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10
12,[X25_X20_GET_resp_2xx],12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
13,[X0_X25_GET_resp_2xx],13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,REST_X0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,[X0_X24_GET_req],15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,REST_X24,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17,REST_X24,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
18,[X24_X19_GET_req],18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0
19,REST_X19,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0
20,REST_X19,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0
21,[X19_X12_GET_req],21,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,18,0
22,REST_X12,22,11,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,10,0,0,0,0,18,0
23,REST_X12,23,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,18,0
24,[X12_X18_GET_req],24,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,10,0,0,0,0,18,0
25,REST_X18,25,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,10,0,0,0,0,18,0
26,REST_X18,26,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,10,0,0,0,0,18,0
27,[X18_X4_GET_req],27,11,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,18,0
28,REST_X4,28,11,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,18,0
29,REST_X4,29,11,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,18,0
30,[X4_X1_GET_req],30,11,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,18,0
31,REST_X1,31,11,2,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,18,0
32,REST_X1,32,11,3,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,18,0
33,[X4_X1_GET_resp_2xx],33,11,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,18,0
