,from,to,method,action,result
0,X0,X9,GET,req,
1,X9,X22,GET,req,
2,X22,X16,GET,req,
3,X16,X4,GET,req,
4,X4,X21,GET,req,
5,X21,X13,GET,req,
6,X13,X6,GET,req,
7,X13,X6,GET,resp,2xx
