,from,to,method,action,result
0,X0,X10,GET,req,
1,X10,X2,GET,req,
2,X2,X22,GET,req,
3,X2,X22,GET,resp,5xx
4,X2,X22,GET,req,
5,X2,X22,GET,resp,2xx
6,X10,X2,GET,resp,2xx
7,X0,X10,GET,resp,2xx
8,X0,X10,GET,req,
9,X10,X2,GET,req,
10,X2,X7,GET,req,
11,X7,X23,GET,req,
12,X23,X4,GET,req,
13,X4,X11,GET,req,
14,X11,X16,GET,req,
15,X16,X18,GET,req,
