,from,to,method,action,result
0,X0,X12,GET,req,
1,X12,X18,GET,req,
2,X18,X13,GET,req,
3,X13,X21,GET,req,
4,X13,X21,GET,resp,5xx
5,X13,X21,GET,req,
6,X13,X21,GET,resp,5xx
