,from,to,method,action,result
0,X0,X12,GET,req,
1,X12,X17,GET,req,
2,X17,X11,GET,req,
3,X11,X8,GET,req,
4,X8,X24,GET,req,
5,X24,X9,GET,req,
6,X9,X10,GET,req,
7,X9,X10,GET,resp,2xx
8,X24,X9,GET,resp,2xx
9,X8,X24,GET,resp,2xx
10,X11,X8,GET,resp,2xx
11,X17,X11,GET,resp,2xx
12,X12,X17,GET,resp,2xx
13,X0,X12,GET,resp,2xx
14,X0,X12,GET,req,
15,X12,X17,GET,req,
16,X17,X16,GET,req,
17,X16,X24,GET,req,
18,X24,X9,GET,req,
19,X9,X21,GET,req,
20,X21,X1,GET,req,
21,X1,X22,GET,req,
22,X1,X22,GET,resp,2xx
