,from,to,method,action,result
0,X0,X24,GET,req,
1,X24,X9,GET,req,
2,X9,X14,GET,req,
3,X9,X14,GET,resp,2xx
4,X24,X9,GET,resp,2xx
5,X0,X24,GET,resp,2xx
6,X0,X23,GET,req,
7,X0,X23,GET,resp,2xx
8,X0,X24,GET,req,
9,X24,X9,GET,req,
10,X9,X14,GET,req,
11,X9,X14,GET,resp,2xx
