,from,to,method,action,result
0,X0,X7,GET,req,
1,X7,X12,GET,req,
2,X12,X23,GET,req,
3,X23,X13,GET,req,
4,X13,X2,GET,req,
5,X2,X17,GET,req,
6,X17,X19,GET,req,
7,X17,X19,GET,resp,2xx
